Date,Close,Dividends
2025-03-03 00:00:00-05:00,23.394662857055664,0.182
2025-03-10 00:00:00-04:00,21.080305099487305,0.178
2025-03-17 00:00:00-04:00,24.917339324951172,0.453
2025-03-24 00:00:00-04:00,28.099843978881836,0.479
2025-03-31 00:00:00-04:00,23.769304275512695,0.512
2025-04-07 00:00:00-04:00,21.558095932006836,0.348
2025-04-14 00:00:00-04:00,26.392770767211914,0.234
2025-04-21 00:00:00-04:00,25.70060920715332,0.469
2025-04-28 00:00:00-04:00,33.83246612548828,0.497
2025-05-05 00:00:00-04:00,37.725948333740234,0.609
2025-05-12 00:00:00-04:00,34.94100570678711,0.674
2025-05-19 00:00:00-04:00,37.677555084228516,0.403
2025-05-27 00:00:00-04:00,36.603694915771484,0.683
2025-06-02 00:00:00-04:00,39.64595413208008,0.45
2025-06-09 00:00:00-04:00,39.46749496459961,0.678
2025-06-16 00:00:00-04:00,42.95900344848633,0.474
2025-06-23 00:00:00-04:00,42.43613052368164,0.692
2025-06-30 00:00:00-04:00,41.142372131347656,0.651
2025-07-07 00:00:00-04:00,41.830963134765625,0.49
2025-07-14 00:00:00-04:00,45.632991790771484,0.645
2025-07-21 00:00:00-04:00,46.45000076293945,0.66
