Date,Close,Dividends
2025-03-03 00:00:00-05:00,23.39466094970703,0.182
2025-03-10 00:00:00-04:00,21.080303192138672,0.178
2025-03-17 00:00:00-04:00,24.91733741760254,0.453
2025-03-24 00:00:00-04:00,28.09984016418457,0.479
2025-03-31 00:00:00-04:00,23.769306182861328,0.512
2025-04-07 00:00:00-04:00,21.558094024658203,0.348
2025-04-14 00:00:00-04:00,26.392770767211914,0.234
2025-04-21 00:00:00-04:00,25.70060920715332,0.469
2025-04-28 00:00:00-04:00,33.832462310791016,0.497
2025-05-05 00:00:00-04:00,37.72594451904297,0.609
2025-05-12 00:00:00-04:00,34.94100570678711,0.674
2025-05-19 00:00:00-04:00,37.67755126953125,0.403
2025-05-27 00:00:00-04:00,36.60369110107422,0.683
2025-06-02 00:00:00-04:00,39.645957946777344,0.45
2025-06-09 00:00:00-04:00,39.467498779296875,0.678
2025-06-16 00:00:00-04:00,42.95900344848633,0.474
2025-06-23 00:00:00-04:00,42.43613052368164,0.692
2025-06-30 00:00:00-04:00,41.142372131347656,0.651
2025-07-07 00:00:00-04:00,41.830963134765625,0.49
2025-07-14 00:00:00-04:00,45.632991790771484,0.645
2025-07-21 00:00:00-04:00,46.45000076293945,0.66
