Date,Close,Dividends
2025-02-26 00:00:00-05:00,98.76543426513672,0.322
2025-03-07 00:00:00-05:00,98.8797836303711,0.126
2025-03-14 00:00:00-04:00,98.957763671875,0.089
2025-03-21 00:00:00-04:00,99.03382110595703,0.082
2025-03-28 00:00:00-04:00,99.10303497314453,0.08
2025-04-04 00:00:00-04:00,99.11981201171875,0.079
2025-04-11 00:00:00-04:00,99.26932525634766,0.079
2025-04-17 00:00:00-04:00,99.33174896240234,0.068
2025-04-25 00:00:00-04:00,99.42298889160156,0.092
2025-05-02 00:00:00-04:00,99.49147033691406,0.079
2025-05-09 00:00:00-04:00,99.59976959228516,0.079
2025-05-16 00:00:00-04:00,99.65348052978516,0.079
2025-05-23 00:00:00-04:00,99.7231216430664,0.079
2025-05-30 00:00:00-04:00,99.83067321777344,0.079
2025-06-06 00:00:00-04:00,99.90143585205078,0.076
2025-06-13 00:00:00-04:00,99.96526336669922,0.079
2025-06-20 00:00:00-04:00,100.04811096191406,0.068
2025-06-27 00:00:00-04:00,100.1240234375,0.091
2025-07-03 00:00:00-04:00,100.21499633789062,0.056
