Date,Close,Dividends
2024-11-21 00:00:00-05:00,33.117889404296875,0.245
2024-11-27 00:00:00-05:00,33.32625961303711,0.289
2024-12-05 00:00:00-05:00,33.63266372680664,0.202
2024-12-12 00:00:00-05:00,33.41313171386719,0.207
2024-12-19 00:00:00-05:00,32.4786376953125,0.183
2024-12-26 00:00:00-05:00,33.039730072021484,0.238
2025-01-08 00:00:00-05:00,32.23069763183594,0.234
2025-01-16 00:00:00-05:00,32.63454055786133,0.229
2025-01-23 00:00:00-05:00,33.36143493652344,0.14
2025-01-30 00:00:00-05:00,33.09147262573242,0.099
2025-02-06 00:00:00-05:00,33.32352828979492,0.234
2025-02-13 00:00:00-05:00,33.45454025268555,0.234
2025-02-20 00:00:00-05:00,33.74120330810547,0.236
2025-02-27 00:00:00-05:00,32.56123352050781,0.231
2025-03-06 00:00:00-05:00,31.81620979309082,0.227
2025-03-13 00:00:00-04:00,31.153566360473633,0.332
2025-03-20 00:00:00-04:00,31.61758804321289,0.323
2025-03-27 00:00:00-04:00,31.74970245361328,0.323
2025-04-03 00:00:00-04:00,30.256755828857422,0.313
2025-04-10 00:00:00-04:00,28.470468521118164,0.286
2025-04-17 00:00:00-04:00,29.288515090942383,0.352
2025-04-24 00:00:00-04:00,29.778419494628906,0.35
2025-05-01 00:00:00-04:00,30.837440490722656,0.194
2025-05-08 00:00:00-04:00,31.30872917175293,0.2
2025-05-15 00:00:00-04:00,32.13489532470703,0.2
2025-05-22 00:00:00-04:00,31.923002243041992,0.204
2025-05-29 00:00:00-04:00,32.09175491333008,0.2
2025-06-05 00:00:00-04:00,32.488826751708984,0.202
2025-06-12 00:00:00-04:00,33.02503967285156,0.203
2025-06-18 00:00:00-04:00,32.87445068359375,0.202
2025-06-26 00:00:00-04:00,33.38546371459961,0.202
2025-07-03 00:00:00-04:00,33.850467681884766,0.204
2025-07-10 00:00:00-04:00,33.92700958251953,0.206
2025-07-17 00:00:00-04:00,34.2599983215332,0.205
