Date,Close,Dividends
2024-03-26 00:00:00-04:00,36.98427200317383,0.209
2024-04-03 00:00:00-04:00,37.01043701171875,0.129
2024-04-10 00:00:00-04:00,36.59989929199219,0.022
2024-04-17 00:00:00-04:00,35.813419342041016,0.195
2024-04-24 00:00:00-04:00,36.206546783447266,0.374
2024-05-01 00:00:00-04:00,35.71393966674805,0.258
2024-05-08 00:00:00-04:00,37.07072830200195,0.239
2024-05-15 00:00:00-04:00,37.93701171875,0.344
2024-05-22 00:00:00-04:00,38.03349685668945,0.133
2024-05-30 00:00:00-04:00,37.58933639526367,0.163
2024-06-06 00:00:00-04:00,38.204505920410156,0.111
2024-06-13 00:00:00-04:00,38.790775299072266,0.203
2024-06-20 00:00:00-04:00,38.91490173339844,0.225
2024-06-27 00:00:00-04:00,39.095272064208984,0.264
2024-07-03 00:00:00-04:00,39.25522994995117,0.215
2024-07-11 00:00:00-04:00,39.428890228271484,0.237
2024-07-18 00:00:00-04:00,39.27301788330078,0.201
2024-07-25 00:00:00-04:00,38.5523567199707,0.241
2024-08-01 00:00:00-04:00,39.003379821777344,0.351
2024-08-08 00:00:00-04:00,38.38058853149414,0.412
2024-08-15 00:00:00-04:00,40.205814361572266,0.387
2024-08-22 00:00:00-04:00,40.29447937011719,0.388
2024-08-29 00:00:00-04:00,40.62166213989258,0.261
2024-09-05 00:00:00-04:00,40.0047492980957,0.312
2024-09-12 00:00:00-04:00,40.62385940551758,0.335
2024-09-19 00:00:00-04:00,41.630863189697266,0.199
2024-09-26 00:00:00-04:00,41.92356872558594,0.188
2024-10-03 00:00:00-04:00,41.69157791137695,0.229
2024-10-10 00:00:00-04:00,42.173397064208984,0.202
2024-10-17 00:00:00-04:00,42.48860549926758,0.217
2024-10-24 00:00:00-04:00,42.298545837402344,0.239
2024-10-31 00:00:00-04:00,41.76532745361328,0.155
2024-11-07 00:00:00-05:00,43.60040283203125,0.214
2024-11-14 00:00:00-05:00,43.59426498413086,0.274
2024-11-21 00:00:00-05:00,43.3889045715332,0.258
2024-11-27 00:00:00-05:00,43.830589294433594,0.186
2024-12-05 00:00:00-05:00,44.33924102783203,0.235
2024-12-12 00:00:00-05:00,44.27544021606445,0.154
2024-12-19 00:00:00-05:00,43.117919921875,0.642
2024-12-26 00:00:00-05:00,43.6886100769043,0.606
2025-01-02 00:00:00-05:00,42.74477005004883,0.336
2025-01-08 00:00:00-05:00,43.140682220458984,0.19
2025-01-16 00:00:00-05:00,43.36296844482422,0.368
2025-01-23 00:00:00-05:00,44.60178756713867,0.214
2025-01-30 00:00:00-05:00,44.24957275390625,0.255
2025-02-06 00:00:00-05:00,44.388816833496094,0.178
2025-02-13 00:00:00-05:00,44.48169708251953,0.234
2025-02-20 00:00:00-05:00,44.5784912109375,0.22
2025-02-27 00:00:00-05:00,42.809226989746094,0.203
2025-03-06 00:00:00-05:00,41.85382843017578,0.142
2025-03-13 00:00:00-04:00,40.42194747924805,0.244
2025-03-20 00:00:00-04:00,41.686767578125,0.325
2025-03-27 00:00:00-04:00,41.97723388671875,0.211
2025-04-03 00:00:00-04:00,39.5753059387207,0.275
2025-04-10 00:00:00-04:00,36.73497772216797,0.217
2025-04-16 00:00:00-04:00,37.012638092041016,0.236
2025-04-24 00:00:00-04:00,38.252315521240234,0.343
2025-05-01 00:00:00-04:00,39.071773529052734,0.255
2025-05-08 00:00:00-04:00,39.65277862548828,0.336
2025-05-15 00:00:00-04:00,41.51997756958008,0.24
2025-05-22 00:00:00-04:00,40.993526458740234,0.212
2025-05-29 00:00:00-04:00,41.465545654296875,0.207
2025-06-05 00:00:00-04:00,41.62681198120117,0.249
2025-06-12 00:00:00-04:00,42.39448165893555,0.193
2025-06-18 00:00:00-04:00,42.028343200683594,0.223
2025-06-26 00:00:00-04:00,43.00575637817383,0.269
2025-07-02 00:00:00-04:00,43.57347869873047,0.247
2025-07-10 00:00:00-04:00,43.92897415161133,0.254
2025-07-17 00:00:00-04:00,44.08000183105469,0.256
