Date,Close,Dividends
2025-03-13 00:00:00-04:00,4.71796178817749,0.103
2025-03-20 00:00:00-04:00,5.01141357421875,0.098
2025-03-27 00:00:00-04:00,4.9320173263549805,0.099
2025-04-03 00:00:00-04:00,4.555279731750488,0.092
2025-04-10 00:00:00-04:00,4.467534065246582,0.082
2025-04-17 00:00:00-04:00,4.584630012512207,0.085
2025-04-24 00:00:00-04:00,4.800979137420654,0.084
2025-05-01 00:00:00-04:00,4.920693397521973,0.094
2025-05-08 00:00:00-04:00,5.15715217590332,0.118
2025-05-15 00:00:00-04:00,5.3491034507751465,0.106
2025-05-22 00:00:00-04:00,5.400882244110107,0.098
2025-05-29 00:00:00-04:00,5.511351585388184,0.095
2025-06-05 00:00:00-04:00,5.513978958129883,0.095
2025-06-12 00:00:00-04:00,5.737993240356445,0.095
2025-06-20 00:00:00-04:00,5.829074859619141,0.088
2025-06-26 00:00:00-04:00,5.98267126083374,0.092
2025-07-03 00:00:00-04:00,6.08366060256958,0.095
2025-07-10 00:00:00-04:00,6.128762245178223,0.096
2025-07-17 00:00:00-04:00,6.400000095367432,0.104
